sample_id,label,firing_rate_mean,firing_rate_std,population_rate_mean,population_rate_std,isi_mean,isi_std,isi_cv,synchrony_proxy,burst_count,burst_density,activity_entropy_mean,connectivity_mean,connectivity_std,graph_degree_mean,graph_degree_std,graph_clustering
pattern_b_164,pattern_b,0.7328125,0.05877575898063759,0.7328125,0.20251711926094051,1.3322295805739515,0.6735288901270727,0.5055651818186644,0.7328125,8.0,0.2,0.8244061650401653,0.22060369284980944,0.12765775282327674,4.75,2.6457513110645907,0.32728746947496945
pattern_b_165,pattern_b,0.75,0.06987712429686843,0.75,0.18957188610128875,1.322198275862069,0.6906571048999289,0.5223551698020652,0.75,10.0,0.25,0.791585565016738,0.2139852237765007,0.13427053941716405,4.375,2.1323402636539974,0.20577876984126983
pattern_b_166,pattern_b,0.7257812499999999,0.06388599923643286,0.72578125,0.20438162976632096,1.358974358974359,0.7287764493004095,0.5362694626927541,0.72578125,8.0,0.2,0.8328221596651777,0.225713892360133,0.13435628774203967,5.0625,2.235194342780958,0.26103670634920634
pattern_b_167,pattern_b,0.73828125,0.055896240020572946,0.73828125,0.19285168513896242,1.366922234392114,0.7129540320271956,0.5215761468275878,0.73828125,10.0,0.25,0.8173262638753855,0.20553800444600243,0.1329917758189757,3.9375,1.9833289565778038,0.20381944444444444
pattern_b_168,pattern_b,0.7640625000000001,0.06279228530440661,0.7640625,0.1773213779941663,1.3192389006342495,0.635115687559355,0.4814258336788059,0.7640625,9.0,0.225,0.7717034297478291,0.20953801773676864,0.12735262901728417,3.6875,1.4017288432503627,0.18794642857142857
pattern_b_169,pattern_b,0.7453125,0.06568077986557407,0.7453125,0.20864494924092938,1.3112798264642083,0.6280350945994657,0.47894818628677205,0.7453125,9.0,0.225,0.8024695351177131,0.24011430252389473,0.1385224012648727,5.5625,2.6093282181435127,0.3277913059163059
pattern_b_170,pattern_b,0.746875,0.0657736411870287,0.746875,0.19774115024445468,1.3192640692640694,0.6602645242292936,0.5004794260770035,0.746875,8.0,0.2,0.7992731799873891,0.23437645413653121,0.13521392079413563,5.25,2.8613807855648994,0.34673572954822957
pattern_b_171,pattern_b,0.7234375,0.04504229782937367,0.7234375,0.21746834360143086,1.3814317673378076,0.751532191330517,0.5440241125906738,0.7234375,9.0,0.225,0.8434025564897278,0.24878718273139175,0.1374671772668287,6.4375,3.1318674540918874,0.3435299075924076
pattern_b_172,pattern_b,0.7171875,0.07842131307081002,0.7171875,0.17787125567035839,1.3724604966139955,0.7307252621268563,0.5324198867141403,0.7171875,7.0,0.175,0.8371528838850345,0.19683749499948217,0.11867572057978397,2.875,1.5562374497485916,0.15401785714285715
pattern_b_173,pattern_b,0.7578125,0.047367207472575376,0.7578125,0.19323899346081783,1.2974413646055436,0.628069315701075,0.4840830058567037,0.7578125,11.0,0.275,0.7897259286133799,0.22384758958817685,0.13258158501470907,4.8125,1.9435389756832766,0.25947420634920637
pattern_b_174,pattern_b,0.7359374999999999,0.06341132464907195,0.7359375,0.21514325714218888,1.334065934065934,0.6223351593777696,0.46649505356982734,0.7359375,12.0,0.3,0.8179096101893644,0.24630443029407612,0.13626956565954954,7.1875,3.2733535937933746,0.3893134643134643
pattern_b_175,pattern_b,0.75078125,0.0557212562532244,0.75078125,0.20968814036787467,1.3057050592034445,0.5824669735078244,0.4460938321424311,0.75078125,11.0,0.275,0.798116986196558,0.24605103675147738,0.13471224561085723,6.0,2.7726341266023544,0.41819309163059165
pattern_b_176,pattern_b,0.72265625,0.06624981574266829,0.72265625,0.19278837723897543,1.3673012318029116,0.7157836573196042,0.5235010696039366,0.72265625,10.0,0.25,0.8359348368896213,0.2093833522529147,0.12665994042726744,3.0,1.5206906325745548,0.17336309523809523
pattern_b_177,pattern_b,0.74296875,0.06162968256804102,0.74296875,0.18950587216742784,1.339499455930359,0.7044674554657353,0.5259184334468,0.74296875,6.0,0.15,0.8072517475114729,0.2131323285301609,0.13427960126239213,4.25,2.3048861143232218,0.28234126984126984
pattern_b_178,pattern_b,0.703125,0.06115745559619039,0.703125,0.17746588580625855,1.4274193548387097,0.7772895564435854,0.5445418361525683,0.703125,7.0,0.175,0.8640581512158501,0.18395692387323295,0.11723852366378015,2.4375,1.4776988021921111,0.08645833333333333
pattern_b_179,pattern_b,0.7515624999999999,0.058609372917222034,0.7515625,0.21182682896354277,1.3290322580645162,0.6453440601327827,0.4855744141775792,0.7515625,8.0,0.2,0.794514795134833,0.2455075098747297,0.13809888614535507,6.25,3.3354160160315836,0.324205482017982
pattern_b_180,pattern_b,0.7578125,0.06801812143649662,0.7578125,0.1952499899967987,1.3198294243070363,0.6348540223961309,0.48101217528882934,0.7578125,9.0,0.225,0.7808818854678157,0.2399283563602862,0.14602550988486493,6.375,2.6427968139832467,0.3241699272949273
pattern_b_181,pattern_b,0.70703125,0.05009146906847014,0.70703125,0.18888647539180115,1.3642611683848798,0.6804123711340205,0.4987405541561712,0.70703125,7.0,0.175,0.8638027718483845,0.1939406115826211,0.12558475736945085,2.9375,1.8360538526960477,0.2586309523809524
pattern_b_182,pattern_b,0.7625,0.0649519052838329,0.7625,0.19958452939794707,1.3008474576271187,0.6332584235271669,0.4868045210176266,0.7625,8.0,0.2,0.7741986293684026,0.23787577986375302,0.14158004585733733,6.375,2.6545950726994127,0.35146051864801864
pattern_b_183,pattern_b,0.7703125,0.05943664563003198,0.7703125,0.19296084244931666,1.2756813417190775,0.5814171647115869,0.45576990561614944,0.7703125,9.0,0.225,0.7631467305367016,0.2367551740697106,0.14505187370125666,5.875,2.7128168017763383,0.30117226523476526
pattern_b_184,pattern_b,0.80625,0.05077524002897475,0.80625,0.191391899972282,1.231,0.5344520558478563,0.4341608902094689,0.80625,10.0,0.25,0.696876273992141,0.2510985972499877,0.15068380308026175,6.5625,2.860698122836452,0.46957972582972585
pattern_b_185,pattern_b,0.6976562500000001,0.06323300630159458,0.69765625,0.19128822892022787,1.4169570267131242,0.7781215859791897,0.5491497422361331,0.69765625,7.0,0.175,0.8702126338356351,0.19861299285158784,0.12519819054144551,3.0,1.8371173070873836,0.11584821428571428
pattern_b_186,pattern_b,0.778125,0.05219779090153146,0.778125,0.19463005773775024,1.2852697095435686,0.6166355893705283,0.4797713544416378,0.778125,11.0,0.275,0.7518202970756215,0.22889286147182344,0.1449790707941525,5.1875,2.567069097239106,0.3029243326118326
pattern_b_187,pattern_b,0.75703125,0.04930547914215518,0.75703125,0.19720798972388898,1.303094983991462,0.6283255385866108,0.48217938546736633,0.75703125,8.0,0.2,0.7903749218115488,0.23639519124479302,0.13450337551971464,5.3125,1.8103435447450298,0.2878968253968254
pattern_b_188,pattern_b,0.72734375,0.06475898073578289,0.72734375,0.19174714541144414,1.3414905450500556,0.638200336309409,0.47573972001837367,0.72734375,7.0,0.175,0.8297720977403167,0.2145811361680275,0.126908216579361,4.0625,1.818954026356906,0.2357390873015873
pattern_b_189,pattern_b,0.7484375000000001,0.05793905068043487,0.7484375,0.20515214438009172,1.3347732181425487,0.649156540619238,0.48634219790729316,0.7484375,12.0,0.3,0.8009867562074116,0.23838355741223954,0.13616796483351498,5.75,2.277608394786075,0.38081484487734485
pattern_b_190,pattern_b,0.759375,0.04831132760543846,0.759375,0.18765618495003036,1.3159574468085107,0.6146791571822916,0.4670965301142717,0.759375,11.0,0.275,0.7868332909020448,0.21901530058723065,0.13681355060869177,4.5,1.9525624189766635,0.23544146825396825
pattern_b_191,pattern_b,0.70390625,0.06763567816572477,0.70390625,0.18500785192374267,1.3716915995397008,0.6826331720491661,0.4976579081465817,0.70390625,8.0,0.2,0.8605752589549516,0.19148745661544883,0.12253412990630642,2.75,1.5811388300841898,0.14166666666666666
pattern_b_192,pattern_b,0.76015625,0.06276798018048295,0.76015625,0.18038417931857967,1.2986184909670564,0.5895730583345733,0.4540002028582925,0.76015625,10.0,0.25,0.7794123641409454,0.21185552319016068,0.12671336287083187,3.9375,1.869784412706449,0.2575892857142857
pattern_b_193,pattern_b,0.725,0.06846531968814577,0.725,0.20024399179500993,1.3671875,0.6799055479472603,0.49730234364142467,0.725,9.0,0.225,0.8312703518283302,0.22870227796634554,0.13683930254278248,5.125,3.049077729412617,0.3315590659340659
pattern_b_194,pattern_b,0.7781250000000001,0.05616312736128571,0.778125,0.18825369352286292,1.2946058091286308,0.6231461719913706,0.4813404725958984,0.778125,10.0,0.25,0.7502330968614445,0.2344844645178679,0.14427927665959353,5.125,2.2325713874364688,0.3675843253968254
pattern_b_195,pattern_b,0.75078125,0.05710611524554529,0.75078125,0.18520568960195985,1.3143164693218514,0.6380638695063766,0.4854720186498148,0.75078125,10.0,0.25,0.7969736011501187,0.203124250542137,0.12926410803937502,3.6875,1.8275239396516807,0.19702380952380952
pattern_b_196,pattern_b,0.75703125,0.05275028695123374,0.75703125,0.2081690432939958,1.2998932764140876,0.6506953749648791,0.5005759986388273,0.75703125,8.0,0.2,0.7885679527082541,0.24005076578873194,0.14175344832033,6.625,2.8256636388643286,0.2996708152958153
pattern_b_197,pattern_b,0.6984375,0.05760096434739612,0.6984375,0.17959236612047294,1.4361948955916473,0.7929435888520413,0.5521141951457671,0.6984375,6.0,0.15,0.8714346019122947,0.19212364906121454,0.13177853650132154,3.5625,1.7842628029525247,0.2851934523809524
pattern_b_198,pattern_b,0.7515625,0.05337715891418351,0.7515625,0.19763617734046063,1.3290322580645162,0.671474167856964,0.5052354175622787,0.7515625,7.0,0.175,0.7974404369982036,0.2192516269900956,0.13561200216544841,4.625,2.5708704751503917,0.3559027777777778
pattern_b_199,pattern_b,0.71953125,0.058874328220689706,0.71953125,0.1842806299803034,1.3802024746906636,0.7629582202474423,0.5527871701711298,0.71953125,7.0,0.175,0.8433076399998034,0.19553535426848534,0.12007384598004109,3.125,1.6345871038277526,0.13199404761904762
pattern_b_200,pattern_b,0.7984374999999999,0.054821264977652606,0.7984375,0.2044368694579087,1.2222222222222223,0.5115939748098373,0.4185768884807759,0.7984375,9.0,0.225,0.7111839154469135,0.27479682306016445,0.15434335263298504,8.0,3.0413812651491097,0.4651392010767011
pattern_b_201,pattern_b,0.7296874999999999,0.0650833299989329,0.7296875,0.1914365409705002,1.3580931263858094,0.7120563894445174,0.524306010839963,0.7296875,9.0,0.225,0.8259574769237163,0.21407748982861877,0.1297589067527226,4.1875,2.4165768661476505,0.2978174603174603
pattern_b_202,pattern_b,0.7390625,0.07472279500761464,0.7390625,0.19220020283222908,1.3522975929978118,0.7633280918261894,0.564467537159496,0.7390625,8.0,0.2,0.8071385398498653,0.21717543649457627,0.1329703871590072,4.125,2.161452058223823,0.2287202380952381
pattern_b_203,pattern_b,0.73046875,0.052191944047309646,0.73046875,0.18888647539180115,1.3510520487264672,0.6930412701734124,0.5129641532513045,0.73046875,8.0,0.2,0.8304214644998098,0.20370987898276385,0.1283708184844133,3.6875,1.4882351124738322,0.2857142857142857
pattern_b_204,pattern_b,0.7,0.053764532919016415,0.7,0.1869523251393253,1.4201388888888888,0.83920816909766,0.5909338696824599,0.7,6.0,0.15,0.8711301691066207,0.1934724220283969,0.12162624079265277,2.875,1.4306903927824497,0.21354166666666666
pattern_b_205,pattern_b,0.75,0.0649519052838329,0.75,0.2013140426050801,1.3265086206896552,0.5945766821530815,0.4482267758229566,0.75,12.0,0.3,0.7948162323851493,0.23004226507353553,0.1351740566919122,4.8125,2.8661548719495253,0.30491071428571426
pattern_b_206,pattern_b,0.7359375,0.06612532490468383,0.7359375,0.19972515294461538,1.3461538461538463,0.6744648171092205,0.5010310069954209,0.7359375,11.0,0.275,0.816572986834491,0.2335251060678042,0.13847173488255518,5.6875,2.567069097239106,0.3891774891774892
pattern_b_207,pattern_b,0.746875,0.06810779599282303,0.746875,0.1899321424877843,1.316017316017316,0.6723697702345517,0.5109125556716494,0.746875,6.0,0.15,0.7979385338228782,0.20822878720911603,0.1325972431880977,3.9375,1.919269066598011,0.29732142857142857
pattern_b_208,pattern_b,0.72265625,0.06856776273102033,0.72265625,0.19901950821072165,1.3807390817469205,0.7894522405417298,0.5717606251449835,0.72265625,5.0,0.125,0.8346240690945379,0.21266647315036005,0.13187472742759773,4.0625,2.1928505991061042,0.3218253968253968
pattern_b_209,pattern_b,0.72109375,0.056633889685748236,0.72109375,0.19256029646175116,1.3860830527497194,0.7364087866605175,0.5312876347486001,0.72109375,8.0,0.2,0.8423672163824518,0.21023065266045302,0.12669038882887543,4.0625,1.9515618744994994,0.296875
pattern_b_210,pattern_b,0.75390625,0.05697771459910884,0.75390625,0.18972475694657642,1.330117899249732,0.6743848668129863,0.5070113462824466,0.75390625,10.0,0.25,0.7921069403229524,0.21096184812102067,0.1272422842395603,3.5625,1.7842628029525247,0.28370535714285716
pattern_b_211,pattern_b,0.7281249999999999,0.07036456405748565,0.728125,0.1984067397418747,1.3411111111111111,0.6517317860804814,0.4859640492729356,0.728125,8.0,0.2,0.8254013087168321,0.2317828233440918,0.13268798804211923,4.8125,2.1857135562557137,0.24213789682539683
pattern_b_212,pattern_b,0.78046875,0.04581483409811172,0.78046875,0.1921922636604749,1.2750775594622543,0.5988867379604444,0.4696865171190185,0.78046875,12.0,0.3,0.7501913004247317,0.2414274698481296,0.14251196319164286,5.375,2.2465250944514286,0.32372835497835495
pattern_b_213,pattern_b,0.71875,0.07473912964438374,0.71875,0.1891851358458164,1.3592342342342343,0.6781701327234245,0.4989354414734059,0.71875,9.0,0.225,0.8363143856739818,0.21155579783590192,0.12982213125804298,4.125,2.072890493972125,0.2793154761904762
pattern_b_214,pattern_b,0.7281249999999999,0.05144399260360727,0.728125,0.17804274416555144,1.3388888888888888,0.6596622779784018,0.49269381757722963,0.728125,6.0,0.15,0.8342456871638534,0.19190292163043368,0.12528345117058112,3.25,1.7853571071357126,0.13444940476190476
pattern_b_215,pattern_b,0.721875,0.06147598616533126,0.721875,0.18125,1.3643497757847534,0.6667859483937,0.4887206786911918,0.721875,8.0,0.2,0.8391514641360113,0.20540992273841172,0.11987270289955071,2.6875,1.3792547806696194,0.15416666666666667
pattern_b_216,pattern_b,0.75625,0.05994789404140899,0.75625,0.18726547833223295,1.3258547008547008,0.669556490087336,0.5049998990505612,0.75625,7.0,0.175,0.7872064442019695,0.21799392897755848,0.13694269825936456,4.875,2.2603926650031405,0.2945188492063492
pattern_b_217,pattern_b,0.7242187499999999,0.06745495458776544,0.72421875,0.19626486557949566,1.3620111731843576,0.7449707578440631,0.5469637639626221,0.72421875,7.0,0.175,0.8318075980930502,0.21801911253341186,0.12897244047368434,4.75,2.4238399287081647,0.23429383116883115
pattern_b_218,pattern_b,0.75078125,0.062338658939998855,0.75078125,0.17670590138967487,1.3153928955866523,0.6776374789259475,0.5151597528004953,0.75078125,6.0,0.15,0.7951794838135287,0.19810977896040238,0.13463342178463114,3.5,1.8708286933869707,0.22633928571428572
pattern_b_219,pattern_b,0.7265625,0.06432871515699656,0.7265625,0.185240289472215,1.3775055679287305,0.7660862940164844,0.5561402522447882,0.7265625,7.0,0.175,0.8308199864632237,0.20572323309046664,0.13021915377315424,3.9375,2.0757152381769517,0.2552083333333333
pattern_b_220,pattern_b,0.7484375000000001,0.05410403029118997,0.7484375,0.20633875931038742,1.347732181425486,0.6489984288660638,0.48154851372594165,0.7484375,12.0,0.3,0.8027213583330401,0.24108297038286064,0.13765783341846446,6.0,2.462214450449026,0.32826617826617827
pattern_b_221,pattern_b,0.7484375,0.0755028714271848,0.7484375,0.18671057775003003,1.3282937365010798,0.6623137531950788,0.498619947527352,0.7484375,10.0,0.25,0.7919753176385285,0.21412326633987797,0.1299312794574582,4.5,2.277608394786075,0.2544642857142857
pattern_b_222,pattern_b,0.684375,0.06867894054948723,0.684375,0.19612954105641506,1.430094786729858,0.78408003902864,0.5482713777466215,0.684375,8.0,0.2,0.8836205362465039,0.1979960319476572,0.12953211076902854,3.8125,2.530285309999645,0.18878968253968254
pattern_b_223,pattern_b,0.72578125,0.06745495458776546,0.72578125,0.18756346582140537,1.3768115942028984,0.7440868204633876,0.5404420064418289,0.72578125,9.0,0.225,0.8308034411206617,0.21570823363431577,0.12956160311007683,4.0,2.3717082451262845,0.19322916666666667
pattern_b_224,pattern_b,0.75,0.05448623679425841,0.75,0.19677576864288956,1.3297413793103448,0.7304190592261788,0.5492940737130421,0.75,8.0,0.2,0.7997490509107512,0.22194755334664495,0.1362108355814825,5.125,2.042516829796024,0.32001488095238095
pattern_b_225,pattern_b,0.7421875,0.07027776920015319,0.7421875,0.20249300720950833,1.3420479302832244,0.6539614076970859,0.48728617878727665,0.7421875,10.0,0.25,0.8044726661312558,0.2312487328767462,0.13916657509003658,5.125,2.6545950726994127,0.26173652736152736
pattern_b_226,pattern_b,0.7609374999999999,0.056228294423270576,0.7609375,0.21600396950924305,1.302547770700637,0.5996937340692053,0.4604005684541087,0.7609375,13.0,0.325,0.7807321228461939,0.2675968740699729,0.14821639850273838,8.125,2.7012728481217887,0.4103208423520924
pattern_b_227,pattern_b,0.7492187499999999,0.06831806787693502,0.74921875,0.1829510025551582,1.3225458468176914,0.6751553353580719,0.5104967339942355,0.74921875,8.0,0.2,0.7945340517416267,0.20738551951645545,0.1313497256125727,4.0,1.8371173070873836,0.18484623015873014
pattern_b_228,pattern_b,0.73828125,0.06186691077173242,0.73828125,0.1944904575703844,1.3548740416210296,0.6950149600183245,0.5129738548882217,0.73828125,7.0,0.175,0.8147222820289124,0.2133574634497756,0.1286250913544974,4.5625,2.1928505991061042,0.2732187950937951
pattern_b_229,pattern_b,0.7515625,0.07729243878769773,0.7515625,0.19911302341572235,1.3419354838709678,0.687260821448367,0.5121414775216195,0.7515625,8.0,0.2,0.7854287469184329,0.2381111458791346,0.1384840437717354,6.1875,3.503904072602445,0.3569964961509079
pattern_b_230,pattern_b,0.72421875,0.06888746909589218,0.72421875,0.17071876716089976,1.3575418994413408,0.7663208133846815,0.5644914633574403,0.72421875,7.0,0.175,0.8321901968522198,0.18539960370271472,0.11990955500480985,2.75,1.7853571071357126,0.13020833333333334
pattern_b_231,pattern_b,0.678125,0.06753182120304471,0.678125,0.17763089363902893,1.4485645933014355,0.844903293857496,0.5832693258999724,0.678125,4.0,0.1,0.8912887325615333,0.18084916983909063,0.11885109747792838,2.25,1.479019945774904,0.22604166666666667
pattern_b_232,pattern_b,0.7000000000000001,0.07315437444199765,0.7,0.1585456361745728,1.4074074074074074,0.7880712159612302,0.5599453376566635,0.7,6.0,0.15,0.8622755312180554,0.17693221401816167,0.11515688164575648,2.25,1.3919410907075054,0.14166666666666666
pattern_b_233,pattern_b,0.80390625,0.0534400127333209,0.80390625,0.201312526680377,1.226680040120361,0.5306742469745488,0.432610158817355,0.80390625,10.0,0.25,0.7000716246036659,0.27234707785748696,0.14611325759076332,8.3125,2.8986796563263075,0.36047103937728936
pattern_b_234,pattern_b,0.70390625,0.08863314820617342,0.70390625,0.18840763393089333,1.3912543153049481,0.7802020428156505,0.5607903847864354,0.70390625,6.0,0.15,0.8486271936355321,0.1927599452114537,0.12521888087585237,3.0625,1.8016919131749467,0.09241071428571429
pattern_b_235,pattern_b,0.7281249999999999,0.061475986165331266,0.728125,0.19987789241184228,1.3611111111111112,0.711523318028837,0.5227518254905741,0.728125,8.0,0.2,0.8305210381669259,0.2239134178999498,0.1319773475445005,4.4375,1.9354828209002528,0.29985119047619047
pattern_b_236,pattern_b,0.7609375,0.06582929510294032,0.7609375,0.19930910940985613,1.3248407643312101,0.6682031599496664,0.5043648851543155,0.7609375,11.0,0.275,0.7754478358823753,0.24345492427681364,0.14019666846830658,6.0625,2.1928505991061042,0.3839556277056277
pattern_b_237,pattern_b,0.7984375,0.042360755349143624,0.7984375,0.1882731455724634,1.2484848484848485,0.5439035186953836,0.4356508766249431,0.7984375,9.0,0.225,0.7170157466941067,0.2367936726947813,0.14469576600163933,6.0,2.622022120425379,0.32212076118326116
pattern_b_238,pattern_b,0.7789062499999999,0.05697771459910883,0.77890625,0.20220796602368935,1.2932642487046633,0.6225521744925225,0.4813804874882085,0.77890625,11.0,0.275,0.74823727972509,0.25349452797913247,0.13639476196667819,6.0,2.680951323690902,0.3399697524697525
pattern_b_239,pattern_b,0.7671874999999999,0.058775758980637575,0.7671875,0.21309086053547674,1.2621052631578948,0.5617039766110974,0.4450531924775167,0.7671875,9.0,0.225,0.7689076269483792,0.2627608141096214,0.1437386252408612,7.625,2.9764702249476644,0.36978663697413694
pattern_b_240,pattern_b,0.7046874999999999,0.04858847439208192,0.7046875,0.1811354702805334,1.4241379310344828,0.7645095365982968,0.536822677030281,0.7046875,6.0,0.15,0.8671197024209223,0.1906727950979576,0.1253466930848261,2.9375,1.3213984069916234,0.15833333333333333
pattern_b_241,pattern_b,0.6984375,0.08360470138544843,0.6984375,0.1782277664079029,1.411832946635731,0.7682801656482096,0.5441721469094138,0.6984375,6.0,0.15,0.8586830673181371,0.19102224672615875,0.11331883327789666,2.4375,1.4563975247163805,0.14791666666666667
pattern_b_242,pattern_b,0.78984375,0.05654760680999242,0.78984375,0.193899576839243,1.2482124616956078,0.5811864619751692,0.4656150133172591,0.78984375,9.0,0.225,0.7272614463860624,0.24142123504712185,0.1423024574797154,6.0625,2.6918569334197535,0.3099587912087912
pattern_b_243,pattern_b,0.803125,0.04871392896287467,0.803125,0.20446672253694487,1.2269076305220883,0.4936533703950756,0.40235577488829405,0.803125,11.0,0.275,0.7047186105948776,0.2670864353101864,0.15331253414927812,8.5,3.191786333700926,0.4016523407148407
pattern_b_244,pattern_b,0.70703125,0.07609471251957982,0.70703125,0.16997350149637297,1.3780068728522337,0.6863567611805722,0.49807934539537785,0.70703125,7.0,0.175,0.8524409419977799,0.18371406617534952,0.1238310263970798,2.3125,1.5090870584562046,0.13645833333333332
pattern_b_245,pattern_b,0.7601562500000001,0.0747023716888393,0.76015625,0.19719560948063095,1.2869287991498406,0.608589966497569,0.47290103920248755,0.76015625,11.0,0.275,0.7725108495164874,0.23951101971628191,0.13158463602928724,6.125,2.2741756748325317,0.3675080128205128
pattern_b_246,pattern_b,0.7632812499999999,0.060590961771847626,0.76328125,0.19812198095097247,1.2867724867724868,0.6096964776005992,0.4738183974774393,0.76328125,9.0,0.225,0.7747239351534847,0.24622171206751384,0.1444854516287065,6.0,2.6339134382131846,0.38740079365079366
pattern_b_247,pattern_b,0.7906249999999999,0.05546324796655889,0.790625,0.19655231491895486,1.2530612244897958,0.5848781630727181,0.4667594461003777,0.790625,10.0,0.25,0.7266910833006737,0.25722143663557306,0.15253410601042705,7.25,2.704163456597992,0.3952398296148296
pattern_b_248,pattern_b,0.7914062500000001,0.05849992487975945,0.79140625,0.19256029646175116,1.2395514780835881,0.5681895373079076,0.4583831711340932,0.79140625,9.0,0.225,0.7238783013971414,0.24012408117150863,0.14153163640253458,5.875,2.496873044429772,0.3411458333333333
pattern_b_249,pattern_b,0.77421875,0.06658065333441464,0.77421875,0.20497802616606858,1.2732012513034412,0.5869818813639218,0.4610283572710901,0.77421875,9.0,0.225,0.7520248263423722,0.2512061407229984,0.14710409434201147,6.875,3.2282928925362393,0.38856091824841826
pattern_b_250,pattern_b,0.73671875,0.048807808273241486,0.73671875,0.16856000589089187,1.3369923161361141,0.6898538311796264,0.5159744172451886,0.73671875,6.0,0.15,0.8226345600534499,0.181600481283578,0.11951492484998966,2.375,1.7455300054711176,0.17083333333333334
pattern_b_251,pattern_b,0.759375,0.060191750888306944,0.759375,0.1919014639730505,1.2968085106382978,0.6207326021177108,0.4786617276379394,0.759375,10.0,0.25,0.7807203949483619,0.220185003432462,0.13664573986669956,4.8125,2.429473965697101,0.21803075396825397
pattern_b_252,pattern_b,0.74921875,0.06509739548121339,0.74921875,0.1970841522952505,1.3462783171521036,0.6888264179618647,0.5116523152649428,0.74921875,11.0,0.275,0.7961531011974986,0.222448029706575,0.1399197848474524,5.375,2.433490291741473,0.3490327380952381
pattern_b_253,pattern_b,0.73125,0.060917464655056014,0.73125,0.20007322878136394,1.3617256637168142,0.6854329004525458,0.503356086116248,0.73125,9.0,0.225,0.825520185004111,0.22299850181944503,0.12894643470573888,4.625,1.9162137145944864,0.22822420634920634
pattern_b_254,pattern_b,0.7625,0.06434768838116874,0.7625,0.19095770146815239,1.2828389830508475,0.5871884239832924,0.45772574090852847,0.7625,11.0,0.275,0.7746476376665794,0.22995111385731187,0.13866124017499734,5.625,2.8912583765550943,0.3746515637140637
pattern_b_255,pattern_b,0.74609375,0.05628796461889078,0.74609375,0.20072956533215902,1.313109425785482,0.5911145760176226,0.4501639881718364,0.74609375,9.0,0.225,0.8052582333946857,0.22003019571758833,0.1296630033546463,4.8125,2.242173889331512,0.2571090367965368
pattern_b_256,pattern_b,0.7679687500000001,0.0593698599748854,0.76796875,0.19147957779078556,1.3123028391167193,0.5999001466002429,0.4571354482506659,0.76796875,11.0,0.275,0.7672770418148429,0.23165710743509957,0.1392030371082806,5.5,2.5124689052802225,0.291373556998557
pattern_b_257,pattern_b,0.72109375,0.06407678956484555,0.72109375,0.19026445154951438,1.3625140291806959,0.7121740545134662,0.5226911718051881,0.72109375,9.0,0.225,0.8394240236010835,0.20419561828625507,0.12595655697471927,2.875,1.9162137145944864,0.21279761904761904
pattern_b_258,pattern_b,0.7390625,0.06089742271845338,0.7390625,0.20805906425520135,1.324945295404814,0.6750405184895151,0.5094855771258603,0.7390625,9.0,0.225,0.8138011827388857,0.23220015491619184,0.1317093703097911,5.625,2.4206145913796355,0.28742559523809524
pattern_b_259,pattern_b,0.7515624999999999,0.049583223914445106,0.7515625,0.20539001580833963,1.3161290322580645,0.664829240357663,0.505139863997244,0.7515625,9.0,0.225,0.7993523418909498,0.2374960629273095,0.13016857732912424,4.9375,2.5852647349933044,0.3583447802197802
pattern_b_260,pattern_b,0.7828124999999999,0.05464283890639284,0.7828125,0.19899037154784652,1.2742268041237113,0.5946979395302618,0.4667127842591861,0.7828125,10.0,0.25,0.7418637675483426,0.25596080485711015,0.14316704190095278,6.4375,2.524102563288584,0.3489269411144411
pattern_b_261,pattern_b,0.76953125,0.06303966230427872,0.76953125,0.18150406492951474,1.2812172088142708,0.5925683405606577,0.46250420029017747,0.76953125,9.0,0.225,0.7623218518488631,0.20553587096457443,0.13697368344291122,4.1875,1.9595519258238603,0.20912698412698413
pattern_b_262,pattern_b,0.71640625,0.06777991008357491,0.71640625,0.18213516347327746,1.3706214689265537,0.7228601057054133,0.5273958726704787,0.71640625,7.0,0.175,0.8435652817716952,0.19360763072546167,0.12896130833404246,3.5625,1.71277370075559,0.2883184523809524
pattern_b_263,pattern_b,0.71640625,0.05325695927235708,0.71640625,0.214738610637299,1.3683615819209038,0.655195769504931,0.47881771759856645,0.71640625,10.0,0.25,0.8499418064323159,0.24011376144277993,0.12903459794503586,5.3125,2.855230945125105,0.31292162698412695
pattern_b_264,pattern_b,0.765625,0.0720107413862682,0.765625,0.203125,1.2827004219409284,0.5866268868248484,0.45733740847858245,0.765625,10.0,0.25,0.7646042118516964,0.24896854373052452,0.14437315749055393,6.5625,2.78318050977654,0.3890396062271062
pattern_b_265,pattern_b,0.78515625,0.0643049907545091,0.78515625,0.19729462967459985,1.2702980472764644,0.6013957844756539,0.4734288821155431,0.78515625,11.0,0.275,0.7326300776673862,0.24166379512807254,0.1393656485751177,6.5,2.5,0.3413938492063492
pattern_b_266,pattern_b,0.71796875,0.052004497627008185,0.71796875,0.19521716423239402,1.3731679819616684,0.6827570260897781,0.4972130395251504,0.71796875,7.0,0.175,0.8483128748487716,0.210030209031856,0.12446060506374196,4.0625,1.9029171684547912,0.19717261904761904
pattern_b_267,pattern_b,0.7390625,0.054104030291189965,0.7390625,0.2001647270843442,1.336980306345733,0.6731893338891003,0.5035147718286724,0.7390625,6.0,0.15,0.8165660260966965,0.22708368470392726,0.1269047044809603,4.8125,2.6390990413396764,0.2631009615384615
